location_id,city,state,country,address,zip_code,latitude,longitude
402,New York,,US,146 Essex St,,40.720434786101286,-73.98686057623863
403,New York,,US,31 St Marks Pl,,40.72904325062745,-73.9882174
404,New York,,US,14 Bedford Ave,,40.7238117,-73.95152088549953
405,New York,,US,137 Eldridge St,,40.719135,-73.991758
406,New York,,US,37 W 17th St,,40.738851870947,-73.9941236398979
407,New York,,US,362 W 53rd St,,40.76496,-73.98721
408,New York,,US,231 Mott St,,40.722647,-73.995246
409,New York,,US,Chelsea Piers Pier 61,,40.7475765509369,-74.00929588716517
410,New York,,US,16 Mott St,,40.71422,-73.99864
411,New York,,US,72 Henry St,,40.6987126,-73.99263839731027
412,New York,,US,131 First Ave,,40.72756,-73.98555
413,New York,,US,208 1st Ave,,40.73028887013061,-73.9830423
414,New York,,US,69 Bayard St,,40.71549965706906,-73.99828502515052
415,New York,,US,132 W 47th St,,40.758413,-73.983292
416,New York,,US,83 Maiden Ln,,40.70745,-74.00748
417,New York,,US,40 Broad St,,40.70594,-74.01154
418,New York,,US,445 Albee Sq W,,40.69076075086799,-73.98305726378
419,New York,,US,39 W 46th St,,40.756899,-73.980507
420,New York,,US,174 Mulberry St,,40.7200188460948,-73.9969412164592
421,New York,,US,26 Eldridge St,,40.715117,-73.9933339
422,New York,,US,35-01 36th St,,40.755953,-73.924415
423,New York,,US,119 South St,,40.70732,-74.00159
424,New York,,US,53 Water St,,40.70343572990792,-73.99241567954792
425,New York,,US,190 Orchard St,,40.72213,-73.988011
426,New York,,US,307 Amsterdam Ave,,40.780049,-73.980209
427,New York,,US,71 Clinton St,,40.71931,-73.9851608
428,New York,,US,891 1st Ave,,40.754163762317674,-73.9662617
429,New York,,US,438 3rd Ave,,40.743553,-73.980026
430,New York,,US,43 Carmine St,,40.73007,-74.00366
431,New York,,US,245 W 38th St,,40.75427,-73.9903099
432,New York,,US,90-92 Gansevoort St,,40.7392597584612,-74.0088130692187
433,New York,,US,289 Bleecker St,,40.732184555517,-74.0032725
434,New York,,US,110 Rivington St,,40.720079,-73.987785
435,Tokyo,,JP,八重洲1-6-14,,35.681375,139.770603
436,Tokyo,,JP,銀座8-7-6,,35.6685097691225,139.761222451596
437,Tokyo,,JP,丸の内1-9-1,,35.680068,139.76781
438,Tokyo,,JP,銀座4-10-3,,35.670699,139.767429
439,Tokyo,,JP,港区赤坂,,35.674704,139.735364
440,Tokyo,,JP,外神田3-11-6,,35.700808,139.770676
441,Tokyo,,JP,日本橋室町2-1-1,,35.6870716988793,139.77308716625
442,Tokyo,,JP,南青山2-6-15,,35.671529,139.722034
443,Tokyo,,JP,神田練塀町67,,35.700801,139.774836
444,Tokyo,,JP,銀座2-6-12,,35.673274,139.766543
445,Tokyo,,JP,築地3-11-9,,35.6675715648913,139.772446538519
446,Tokyo,,JP,外神田1丁目8-14,,35.6991446091511,139.769706884314
447,Tokyo,,JP,麻布十番2-8-10,,35.655362,139.734572
448,Tokyo,,JP,日本橋室町1-11-15,,35.6854024141766,139.775257246896
449,Tokyo,,JP,永田町2-14-3,,35.677974,139.737277
450,Tokyo,,JP,築地4-11-9,,35.665917,139.770608
451,Tokyo,,JP,神田平河町4,,35.6984567962002,139.775853614179
452,Tokyo,,JP,外神田1-15-18,,35.697687,139.771555
453,Tokyo,,JP,新橋2-8-8,,35.6671406436757,139.757028417149
454,Tokyo,,JP,銀座5-14-14,,35.668668,139.766929
455,Tokyo,,JP,銀座5-2-1,,35.6724806,139.7629119
456,Tokyo,,JP,外神田3-8-17,,35.70203,139.7706244
457,Tokyo,,JP,銀座6-4-17,,35.671482,139.761507
458,Tokyo,,JP,銀座3-14-13,,35.6699644,139.7691783
459,Tokyo,,JP,西麻布4-1-15,,35.6594639291003,139.72309243524
460,Tokyo,,JP,銀座7-2-2,,35.6703869811431,139.759601
461,Tokyo,,JP,神南1-22-7,,35.661131,139.700987
462,Tokyo,,JP,日本橋室町4-2-3,,35.689582,139.771157
463,Tokyo,,JP,神宮前4-8-5,,35.667988,139.711531
464,Tokyo,,JP,雷門2-17-10,,35.7107668366947,139.796006621367
465,Tokyo,,JP,芝公園4-4-13,,35.6575980632418,139.745124255345
466,Tokyo,,JP,元麻布3丁目10-1,,35.6574127379978,139.732225355827
467,Tokyo,,JP,銀座2-2-14,,35.674371,139.765366
468,Tokyo,,JP,新宿3-32-2,,35.69322,139.701468
470,Tokyo,,JP,銀座5-8-5,,35.670658,139.765263
471,Tokyo,,JP,丸の内2-7-2,,35.6798409,139.7650921
472,Tokyo,,JP,築地2-12-6,,35.668022,139.771975
473,Tokyo,,JP,銀座8-10-8,,35.667536,139.761953
474,Tokyo,,JP,歌舞伎町1-26-3,,35.69493,139.700426
475,Tokyo,,JP,六本木4-9-11,,35.663788,139.73227
476,Tokyo,,JP,虎ノ門4-1-28,,35.666287,139.744055
477,Tokyo,,JP,丸の内2-7-3,,35.678457,139.765086
478,Tokyo,,JP,日本橋人形町2-15-17,,35.6846647214797,139.785671116364
479,Tokyo,,JP,銀座1- 8-19,,35.674285,139.768552
480,Tokyo,,JP,代々木2-14-3,,35.6868279,139.6966516
481,Tokyo,,JP,新橋1-5-5,,35.6676700077843,139.760062822033
482,Tokyo,,JP,新宿3丁目30-11,,35.6911287349284,139.703586147396
483,Tokyo,,JP,神田花岡町1-1,,35.69877,139.774854
484,Tokyo,,JP,虎ノ門1-23-4,,35.6668078059161,139.749754384679
485,Tokyo,,JP,南大塚2-34-4,,35.72868,139.730341
486,Tokyo,,JP,歌舞伎町1-17-10,,35.694412,139.701537
487,Tokyo,,JP,銀座7-3-13,,35.670136,139.760157
488,Tokyo,,JP,浅草1-1-16,,35.7118797302246,139.79670715332
489,Tokyo,,JP,神楽坂5丁目37,,35.7012496695587,139.739410479443
490,Tokyo,,JP,西浅草3-1-12,,35.7139949316521,139.792136328246
491,Tokyo,,JP,寿4-7-7 グリーンキャピタル浅草 1F,,35.7087996676341,139.791586306951
492,Tokyo,,JP,銀座4-5-7,,35.6717557,139.7651673
493,Tokyo,,JP,宇田川町13-7,,35.660989,139.69871
495,Tokyo,,JP,浅草1-20-10,,35.711847,139.795839
496,Tokyo,,JP,宇田川町21-1,,35.660236,139.700514
497,Tokyo,,JP,西新宿1-3-1,,35.6933694670044,139.698855
498,Tokyo,,JP,外神田1-15-8,,35.698088,139.772142
499,Tokyo,,JP,新橋3-18-3,,35.6651230997705,139.757295142883
500,Tokyo,,JP,外神田1-1-10,,35.697791562979,139.770668077207
501,Tokyo,,JP,新橋2-15-13,,35.666431,139.756036
502,Tokyo,,JP,浅草1-26-5,,35.712436,139.793646
503,Tokyo,,JP,神宮前3-25-7,,35.6711780398366,139.707956580587
504,Tokyo,,JP,銀座4-2-15,,35.672616,139.764021
505,Tokyo,,JP,六本木4-5-8,,35.664558,139.732639
506,Tokyo,,JP,銀座7-9-20,,35.669202,139.763158
507,Tokyo,,JP,神宮前3-20-1,,35.6705928380895,139.708339349701
508,Tokyo,,JP,銀座6-4-12,,35.671277,139.761421
510,Tokyo,,JP,銀座2-11-2,,35.672637,139.769331
511,Tokyo,,JP,銀座8-2-13,,35.6695803,139.759328
512,Tokyo,,JP,神田小川町3-16-1,,35.6967443,139.760153
513,Tokyo,,JP,銀座8-7-19,,35.6685368794993,139.760988442548
514,Tokyo,,JP,千駄ヶ谷5-24-55,,35.688329,139.700503
515,Tokyo,,JP,京橋2-5-2,,35.676444,139.770427
516,Tokyo,,JP,上野7-1-1,,35.712421,139.775218
517,Tokyo,,JP,雷門2-16-9,,35.710801,139.794985
518,Tokyo,,JP,赤坂3-10-20,,35.676426,139.7365388
519,Tokyo,,JP,渋谷3-18-10,,35.656943,139.70397
520,Tokyo,,JP,外神田1-2-3,,35.698459,139.770606
521,Tokyo,,JP,銀座5-5-13,,35.6711134147684,139.763060245893
522,Tokyo,,JP,東麻布1-24-6,,35.655649,139.744368
523,Tokyo,,JP,銀座3-9-4,,35.671873,139.768251
524,Tokyo,,JP,雷門2-1-15,,35.71034,139.798024
525,Tokyo,,JP,浅草1-7-5,,35.711606,139.793702
527,Tokyo,,JP,神宮前6-5-6,,35.667882,139.705215
528,Tokyo,,JP,銀座3-7-3,,35.672292,139.767615
529,Tokyo,,JP,丸の内2丁目4-1,,35.681097585635,139.763630072857
530,Tokyo,,JP,円山町23-7,,35.656747,139.694173
531,Tokyo,,JP,赤坂1-12-32,,35.680743,139.771583
532,Tokyo,,JP,銀座4-12-15,,35.6694325819807,139.76782691274
533,Tokyo,,JP,六本木4-11-11,,35.664171,139.731482
534,Tokyo,,JP,宇田川町31-2,,35.661307,139.6975
535,Tokyo,,JP,六本木3-4-2,,35.665048,139.736648
536,Tokyo,,JP,恵比寿1-1-7,,35.648317,139.710867
537,Tokyo,,JP,道玄坂1-12-3,,35.658344,139.698986
538,Tokyo,,JP,芝3-3-14,,35.6528828084847,139.747472140723
539,Tokyo,,JP,丸の内1-4-1,,35.684438,139.764496
540,Tokyo,,JP,赤坂2-18-8,,35.6689060943716,139.73981786039
541,Tokyo,,JP,築地4-10-14,,35.6654375423276,139.769986162955
542,Tokyo,,JP,六本木4-9-4,,35.663626,139.732648
543,Tokyo,,JP,銀座6-12-17,,35.669431,139.76485
544,Tokyo,,JP,千駄ヶ谷5-24-2,,35.687701,139.702121
545,Tokyo,,JP,西麻布2-24-9,,35.660939,139.722114
546,Tokyo,,JP,西麻布2-26-4,,35.6602104128861,139.719400496102
547,Tokyo,,JP,桜丘町17-10,,35.6562822526991,139.700982063529
548,Tokyo,,JP,外神田3-7-13,,35.70226,139.770475
549,Tokyo,,JP,銀座8-10-15,,35.667975,139.762328
550,Tokyo,,JP,浅草1丁目3-6,,35.7112256125179,139.795545595344
551,Tokyo,,JP,赤坂2-15-15,,35.67164,139.73797
552,Tokyo,,JP,谷中6-1-29,,35.7211571604165,139.770685078778
553,Tokyo,,JP,銀座2-5-19,,35.674183,139.766931
554,Tokyo,,JP,東新橋1-9-1,,35.66285,139.760968
555,Tokyo,,JP,両国2丁目17-6,,35.6946898878885,139.792443749625
556,Tokyo,,JP,丸の内1-1-1,,35.684564,139.761059
557,Tokyo,,JP,上野公園4,,35.7154769,139.7740551
558,Tokyo,,JP,六本木7-17-24,,35.662770641341,139.728277
559,Tokyo,,JP,神楽坂4丁目3-7,,35.7017737955929,139.740090677618
560,Tokyo,,JP,有楽町1-12-1,,35.675261,139.762227
561,Tokyo,,JP,芝公園4-2-8,,35.6585580781371,139.745503664017
562,Tokyo,,JP,八丁堀2-19-11,,35.676031,139.775878
563,Tokyo,,JP,六本木6-12-2,,35.658773,139.729414
564,Tokyo,,JP,歌舞伎町1-1-10,,35.693764,139.704534
565,Tokyo,,JP,駒形1-7-12,,35.7076176725718,139.795090224833
566,Tokyo,,JP,新橋2-16-1,,35.666315,139.757003
567,Tokyo,,JP,丸の内1-5-1,,35.682627,139.764119
568,Tokyo,,JP,銀座6-13-6,,35.6689450990182,139.76498794801
570,Tokyo,,JP,銀座6-8-7,,35.6700740789065,139.762756146572
571,Tokyo,,JP,西新宿7-4-5,,35.696047764812,139.698399721994
572,Tokyo,,JP,南青山4-2-6,,35.665927,139.720409
573,Tokyo,,JP,愛宕2-3-1,,35.6635055541992,139.748962402344
574,Tokyo,,JP,赤坂5-3-1,,35.672821,139.736542
575,Tokyo,,JP,浅草2-7-13,,35.714631,139.795172
576,Tokyo,,JP,銀座3-6-1,,35.671936,139.766265
577,Tokyo,,JP,有楽町1-2-2,,35.67347,139.760458
578,Tokyo,,JP,上野公園9-83,,35.71651,139.771327
579,Tokyo,,JP,赤坂3-5-2,,35.673758,139.738574
580,Tokyo,,JP,,,35.7040036063003,139.773386654151
581,Tokyo,,JP,赤坂2-9-2,,35.671366,139.741
582,Tokyo,,JP,上野4-10-17,,35.710444,139.774407
583,Tokyo,,JP,大手町1-6-1,,35.6862532732362,139.765688858831
584,Tokyo,,JP,銀座5丁目15-8,,35.6680969236424,139.767319173709
585,Tokyo,,JP,外神田1-4-11,,35.7009506225586,139.769607543945
586,Tokyo,,JP,丸の内1-8-3,,35.6825510402671,139.769343851827
587,Tokyo,,JP,銀座2-4-6,,35.6739889,139.766406
588,Tokyo,,JP,麹町2-5-2,,35.683449,139.740612
589,Tokyo,,JP,銀座1-6-6,,35.674538,139.767723
590,Tokyo,,JP,日本橋本町1-4-3,,35.686328,139.775701
591,Tokyo,,JP,神宮前6-12-5,,35.666249,139.704656
592,Tokyo,,JP,赤坂6丁目13-8,,35.6699205487001,139.734084971381
593,Tokyo,,JP,西麻布1-13-11,,35.6602253,139.7235128
594,Tokyo,,JP,歌舞伎町2-23-1,,35.695134,139.704112
595,Tokyo,,JP,歌舞伎町2-46-8,,35.697847,139.700727
596,Tokyo,,JP,日本橋室町2-3-1 コレド室町2　1F,,35.6870105462973,139.774491531768
597,Tokyo,,JP,新宿3-32-5,,35.690197,139.703937
598,Tokyo,,JP,芝公園2-3-6,,35.6568491843983,139.752714753396
599,Tokyo,,JP,押上1-1-2,,35.710064,139.810701
600,Tokyo,,JP,西新宿1-12,,35.6899698,139.6972898
601,Tokyo,,JP,銀座6-4-14,,35.6711677,139.7612247
602,Tokyo,,JP,外神田1-11-4,,35.699566,139.77073
603,Tokyo,,JP,外神田4-4-3,,35.701315,139.771816
604,Tokyo,,JP,神宮前1-13-21,,35.669765,139.703557
605,Tokyo,,JP,八丁堀2-13-2,,35.6772053394806,139.776279330254
606,Tokyo,,JP,銀座6-5-1,,35.671365,139.762313
607,Tokyo,,JP,銀座5-5-7,,35.6712995174847,139.763526865852
608,Tokyo,,JP,日比谷公園1,,35.6737768717852,139.755896995259
609,Tokyo,,JP,銀座2-7-15,,35.6730207722965,139.767330173541
610,Tokyo,,JP,京橋2-1-3,,35.6762415,139.7706974
612,Tokyo,,JP,渋谷 2-19-17,,35.659644,139.704086
613,Tokyo,,JP,浅草1-36-7,,35.712741,139.796777
614,Tokyo,,JP,赤坂2-2-21,,35.6580696105957,139.751403808594
615,Tokyo,,JP,銀座7-2-20,,35.670931,139.760296
616,Tokyo,,JP,銀座3-11-10,,35.6704100265969,139.768421209056
617,Tokyo,,JP,南青山5-1-2,,35.66486,139.712836
618,Tokyo,,JP,西麻布1丁目4-36,,35.6620214550768,139.724420831668
619,Tokyo,,JP,銀座2-3-4,,35.6720886230469,139.770599365234
620,Tokyo,,JP,銀座5-9-5,,35.670291,139.765621
621,Tokyo,,JP,六本木5-1-5,,35.66272,139.733026
622,Tokyo,,JP,新宿3-34-11,,35.69053,139.7027647
623,Tokyo,,JP,築地6-26-6,,35.664606,139.771138
624,Tokyo,,JP,六本木6-10-1,,35.660112,139.729383
625,Tokyo,,JP,銀座6-3-8,,35.671341,139.761141
626,Tokyo,,JP,築地4-12-6,,35.66541,139.771147
627,Tokyo,,JP,銀座6丁目6-5,,35.6709073100082,139.762437528966
628,Tokyo,,JP,銀座5-7-19,,35.671369,139.764536
629,Tokyo,,JP,日本橋室町2-3-1,,35.6869163707732,139.774867361692
630,Tokyo,,JP,銀座1-2-1,,35.675597,139.76653
631,Tokyo,,JP,西浅草2-2-2,,35.71195,139.790924
632,Tokyo,,JP,有楽町1-2-9,,35.672897308348,139.760359291801
633,Tokyo,,JP,東新橋1-6-3,,35.6641954,139.7605401
634,Tokyo,,JP,浅草1-6-1,,35.711332,139.793942
635,Tokyo,,JP,西新宿1-2-12,,35.6931863073738,139.699341000702
636,Tokyo,,JP,渋谷2-21-1,,35.659051,139.703674
637,Tokyo,,JP,六本木6-11-16,,35.658151,139.732005
638,Tokyo,,JP,南青山5-7-28,,35.662933,139.7125859
639,Tokyo,,JP,外神田3-15-6,,35.701864,139.771395
640,Tokyo,,JP,神田神保町1-5,,35.6955194,139.7591559
641,Tokyo,,JP,六本木3-13-3,,35.6629780149479,139.734340530744
642,Tokyo,,JP,神田佐久間町2-18-5,,35.69859,139.775833
643,Tokyo,,JP,麻布十番1-6-4,,35.6565253174301,139.734311651084
644,Tokyo,,JP,鍛冶町2-10-9,,35.693846664578,139.77234659758
645,Tokyo,,JP,銀座4-6-16,,35.671355,139.765435
646,Paris,,FR,34 rue Montmartre,,48.8645157999652,2.34540185646608
647,Paris,,FR,3 carrefour de l'Odéon,,48.85202,2.3388
648,Paris,,FR,226 rue de Rivoli,,48.865092,2.328464
649,Paris,,FR,31 rue de la Cerisaie,,48.852569,2.364184
650,Paris,,FR,34 rue des Rosiers,,48.857498,2.35908
651,Paris,,FR,Monnaie de Paris,,48.857,2.3386999
652,Paris,,FR,5 rue du Nil,,48.867754322367,2.3477420774331
653,Paris,,FR,Place du Carrousel,,48.86206,2.334521
654,Paris,,FR,9 rue Christine,,48.85461,2.33954
655,Paris,,FR,5 rue de Montalembert,,48.8568107229545,2.32785068883627
656,Paris,,FR,2 rue Roger Verlomme,,48.8566952430158,2.36717752386277
657,Paris,,FR,80 rue de Charonne,,48.85355,2.380665
658,Paris,,FR,107 boulevard Richard Lenoir,,48.86446,2.37018
659,Paris,,FR,84 rue de Varenne,,48.855753,2.316982
660,Paris,,FR,44 rue Vieille du Temple,,48.8580235883243,2.35806396197131
661,Paris,,FR,6 rue de l'Amiral de Coligny,,48.8604,2.34055
662,Paris,,FR,106 rue Saint-Honoré,,48.8616441182389,2.34201570904084
663,Paris,,FR,29 rue Cler,,48.85743,2.30604
664,Paris,,FR,9 carrefour de l'Odeon,,48.851945700766,2.338757487651
665,Paris,,FR,27 rue Malar,,48.86018,2.30594
666,Paris,,FR,28 rue Vieille du Temple,,48.857332,2.357493
667,Paris,,FR,38 rue Monsieur le Prince,,48.848966,2.340349
668,Paris,,FR,Port des Saints Pères,,48.8583205,2.3346584
669,Paris,,FR,3 rue Geoffroy-l'Angevin,,48.860525,2.354439
670,Paris,,FR,7 rue du Faubourg Montmartre,,48.87194,2.34317
671,Paris,,FR,5 avenue Anatole France,,48.858368,2.29448028497734
672,Paris,,FR,20 avenue de New York,,48.863716,2.296757
673,Paris,,FR,50 rue Clignancourt,,48.88758,2.3479199
674,Paris,,FR,6 rue Gomboust,,48.86736,2.33298
675,Paris,,FR,5 rue Coq Héron,,48.864366,2.342079
676,Paris,,FR,20 rue Saint Benoît,,48.85469,2.3329
677,Paris,,FR,16 rue Charlemagne,,48.85432,2.35979
678,Paris,,FR,24 rue de la Tour d'Auvergne,,48.87918,2.34367
679,Paris,,FR,34 rue de Richelieu,,48.86558,2.33689
680,Paris,,FR,1 rue de la Légion d'Honneur,,48.8604072252412,2.32502393267818
681,Paris,,FR,11 rue Augereau,,48.85731,2.30205
682,Paris,,FR,6 rue Léopold Robert,,48.84096,2.3307
683,Paris,,FR,31 bd Beaumarchais,,48.8557424,2.368231
684,Paris,,FR,Avenue Gustave Eiffel,,48.8583600000432,2.29599999988013
685,Paris,,FR,51 Rue Montmorency,,48.86364,2.35289
686,Paris,,FR,55 rue Oberkampf,,48.86461,2.37233
687,Paris,,FR,46 avenue du Bosquet,,48.8560807716799,2.30452508354831
688,Paris,,FR,3 boulevard Richard Lenoir,,48.854727,2.369435
689,Paris,,FR,21 rue Marbeuf,,48.86852,2.3035
690,Paris,,FR,33 rue Lepic,,48.886,2.33428
691,Paris,,FR,15 rue Marbeuf,,48.86808,2.30295
692,Paris,,FR,45 rue de Richelieu,,48.866218,2.337011
693,Paris,,FR,3 Rue Etienne Marcel,,48.8634,2.35068
694,Paris,,FR,111 rue Réaumur,,48.8680722322197,2.34312847113928
695,Paris,,FR,14 rue Monttessuy,,48.8596099,2.2993434
696,Paris,,FR,4 rue du Roi de Sicile,,48.855682,2.360767
697,Paris,,FR,8 avenue Dutuit,,48.8661071818398,2.31645151287496
698,Paris,,FR,5 rue Lucien Sampaix,,48.871022,2.359819
699,Paris,,FR,4 rue des Grands Augustins,,48.85502,2.3412099
700,Paris,,FR,6 rue Coquillière,,48.863719,2.343711
701,Paris,,FR,75 avenue des Champs-Élysées,,48.870838,2.303188
702,Paris,,FR,2 rue de l'Université,,48.85643,2.33153
703,Paris,,FR,101 rue la Boétie,,48.871315,2.307362
704,Paris,,FR,19 rue Lucien Sampaix,,48.87213,2.36078
705,Paris,,FR,15 quai de la Tournelle,,48.8499101,2.3551019
706,Paris,,FR,16 rue des Trois Frères,,48.884476,2.341335
707,Paris,,FR,5 rue Mondétour,,48.8629559992863,2.34797019441669
708,Paris,,FR,14 rue Jean-Jacques Rousseau,,48.86246,2.34053
709,Paris,,FR,6 Rue Desaix,,48.85439,2.29505
710,Paris,,FR,9 rue Decrès,,48.83304,2.31498
711,Paris,,FR,13 rue de l'Ancienne Comédie,,48.853039868867,2.33873112110052
712,Paris,,FR,108 rue Lepic,,48.8868300540186,2.3381794989109
713,Paris,,FR,7 bis rue Geoffroy-Marie,,48.873498,2.343626
714,Paris,,FR,28 rue du Mont Thabor,,48.86617,2.32709
715,Paris,,FR,228 rue de Rivoli,,48.86516,2.32807
716,Paris,,FR,6 rue Saint-Bon,,48.8582259709568,2.35042658065285
717,Paris,,FR,19 place de la Madeleine,,48.87074,2.3239899
718,Paris,,FR,5 rue Charles François Dupuis,,48.865353,2.363151
719,Paris,,FR,12 rue de l'Amiral Roussin,,48.8453598,2.2990401
720,Paris,,FR,21 quai Saint-Michel,,48.85339,2.3453
721,Paris,,FR,22 avenue Raymond Poincaré,,48.8650573,2.2865211
722,Paris,,FR,57 passage des Panoramas,,48.87125,2.34171
723,Paris,,FR,52 rue de Saintonge,,48.862981,2.364033
724,Paris,,FR,96 rue des Martyrs,,48.884499,2.339847
725,Paris,,FR,29 rue Mazarine,,48.85467,2.33806
726,Paris,,FR,31 rue Berger,,48.861556,2.345424
727,Paris,,FR,4 rue de la Corderie,,48.8647842407227,2.36330199241638
728,Paris,,FR,93 rue de Rivoli,,48.862013,2.335925
729,Paris,,FR,9 rue des Recollets,,48.87439,2.36201
730,Paris,,FR,19 avenue de la Motte Picquet,,48.85529,2.30718
731,Paris,,FR,66 rue du Faubourg Poissonnière,,48.876133,2.348528
732,Paris,,FR,59-61 rue Saint-André des Arts,,48.8532345157095,2.33900494873524
733,Paris,,FR,1 rue de l'Odéon,,48.851586,2.33885
734,Paris,,FR,68 rue Jean-Jacques Rousseau,,48.86434,2.34405
735,Paris,,FR,4 rue de l'Exposition,,48.85827,2.30254
736,Paris,,FR,13 rue Monsigny,,48.869145,2.335391
737,Paris,,FR,27 rue Galande,,48.851109,2.347656
738,Paris,,FR,38 rue de Buci,,48.85339,2.33595
739,Paris,,FR,48 rue Laffitte,,48.874968,2.338507
740,Paris,,FR,4 rue de Monttessuy,,48.8598,2.30044
741,Paris,,FR,14 rue Boutebrie,,48.85134,2.34452
742,Paris,,FR,14 rue Molière,,48.864977,2.335903
743,Paris,,FR,6 rue Godefroy Cavaignac,,48.854577902096,2.3816630237536
744,Paris,,FR,171 bd Montparnasse,,48.8397,2.33655
745,Paris,,FR,6 rue du Nil,,48.8678119,2.3479551
746,Paris,,FR,4 rue Lamarck,,48.886483,2.344328
747,Paris,,FR,44 rue d'Assas,,48.847323186089,2.32983749359846
748,Paris,,FR,21 rue des Halles,,48.8605269,2.3459065
749,Paris,,FR,15 rue de l'Estrapade,,48.84479,2.34662
750,Paris,,FR,69 rue des Gravilliers,,48.8644791458463,2.35424064437866
751,Paris,,FR,7bis rue de Paradis,,48.874333,2.354259
752,Paris,,FR,5 rue Poissonnière,,48.86872,2.34761
753,Paris,,FR,15 rue Dauphine,,48.8555801,2.3400906
754,Paris,,FR,9 rue Amélie,,48.859058,2.30758631534532
755,Paris,,FR,90 boulevard Saint-Germain,,48.851192,2.344806
756,Paris,,FR,13 quai de Montebello,,48.85188,2.34917
757,Paris,,FR,27 rue d'Hauteville,,48.873248,2.3499957
758,Paris,,FR,20 rue du Louvre,,48.86146,2.34126
759,Paris,,FR,52 rue du Faubourg Saint-Denis,,48.87208,2.35405
760,Paris,,FR,82 quai de Jemmapes,,48.87228,2.36506
761,Paris,,FR,1 rue du Pont Neuf,,48.85915,2.34307
762,Paris,,FR,2 bd de Bonne Nouvelle,,48.869901651373,2.35228415692945
763,Paris,,FR,32 rue du Mont Thabor,,48.8663,2.3267
764,Paris,,FR,12 rue de Lanneau,,48.848422,2.346513
765,Paris,,FR,22 rue Rambuteau,,48.860994,2.354433
766,Paris,,FR,26 rue Chanoinesse,,48.8543,2.35002
767,Paris,,FR,13 rue Charonne,,48.85278,2.37435
768,Paris,,FR,74-76 rue Jean-Jacques Rousseau,,48.8645780908918,2.344691
769,Paris,,FR,3 rue Valette,,48.84787,2.34706
770,Paris,,FR,20 rue Singer,,48.856266,2.278149
771,Paris,,FR,11 rue Dupin,,48.84978,2.3254
772,Paris,,FR,29 rue Surcouf,,48.860227,2.309735
773,Paris,,FR,85 rue Lamarck,,48.890208,2.3356074
774,Paris,,FR,109 bd Haussmann,,48.87525,2.31618
775,Paris,,FR,13 rue des Petits Champs,,48.8663685,2.3383695
776,Paris,,FR,13 rue des Beaux-Arts,,48.85635,2.33524
777,Paris,,FR,60 rue Charlot,,48.86378,2.3636
778,Paris,,FR,98-100 rue saint-honoré,,48.8616340308718,2.3423022595245246
779,Paris,,FR,22 rue de Trévise,,48.873939377235,2.345441
780,Paris,,FR,79 avenue Bosquet,,48.85542,2.30539
781,Paris,,FR,44 rue du Louvre,,48.863959,2.342631
782,Paris,,FR,98 Rue Lepic,,48.887261205041,2.3370014478986
783,Paris,,FR,74 rue folie méricourt,,48.865612,2.370802
784,Paris,,FR,110 galerie de Valois,,48.865580245548,2.33890172838062
785,Paris,,FR,20 rue d'Artois,,48.873629,2.307616
786,Paris,,FR,18 rue Bourg Tibourg,,48.8574,2.35627
787,Paris,,FR,11 bis rue Sainte-Anne,,48.86604,2.3353
788,Paris,,FR,29-31 rue Saint-Louis en l'Île,,48.851702,2.356713
789,Paris,,FR,6 rue Mandar,,48.86592,2.346318
790,Paris,,FR,12 rue de Richelieu,,48.864387,2.3362552
791,Paris,,FR,1 rue Christine,,48.854343,2.340276
792,Paris,,FR,65 quai de la Tournelle,,48.85121,2.35085
793,Paris,,FR,1 Rue Perrault,,48.860305752870495,2.3412439109556535
794,Paris,,FR,121 rue Saint-Honoré,,48.8615240712704,2.34190206974745
795,Paris,,FR,28 rue de l'Exposition,,48.85705,2.30335
796,Paris,,FR,38 rue René Boulanger,,48.868423,2.361196
797,Paris,,FR,2 ave de Lowendal,,48.85309,2.3091
798,Paris,,FR,54 rue Bourgogne,,48.85628,2.317
799,Paris,,FR,114 rue Amelot,,48.8636,2.36714
800,Paris,,FR,5 rue Saint-Bernard,,48.8507634203731,2.38146599382162
801,Paris,,FR,74 bd la Tour Maubourg,,48.85609,2.30959
802,Paris,,FR,39 quai des Grands Augustins,,48.854754,2.342119
803,Paris,,FR,35 rue Saint-Louis en l'île,,48.85181,2.35655
804,Paris,,FR,114 faubourg Saint-Honoré,,48.871785,2.314472
805,Paris,,FR,320 rue Saint-Honoré,,48.86534,2.33106
806,Paris,,FR,58 rue d'Argout,,48.86611,2.34411
807,Paris,,FR,58 rue Charonne,,48.85331,2.37848
808,Paris,,FR,32 bis rue Orsel,,48.88374,2.34316
809,Paris,,FR,37 rue de la Bûcherie,,48.852658704771,2.3469621526521
810,Paris,,FR,8 rue Croix des Petits Champs,,48.86267,2.33941
811,Paris,,FR,7 rue Sauval,,48.86191642,2.34247828
812,Paris,,FR,1 rue Villedo,,48.86598,2.3366699
813,Paris,,FR,6 rue des Abesses,,48.88403,2.3391
814,Paris,,FR,61 rue Jean-Pierre Timbaud,,48.867163,2.374997
815,Paris,,FR,72 rue Didot,,48.82906,2.31693
816,Paris,,FR,28 rue Saint-Sauveur,,48.8662544519684,2.34768457710743
817,Paris,,FR,25 Rue La Bruyère,,48.8792768,2.3345899
818,Paris,,FR,172 boulevard Saint-Germain,,48.854161,2.332603
